Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.0,0.9986087924318309,0.5006956037840846,,0.6253702735668235,0.5444853407792867,1.0,0.37408440878967564
1.0,0.0,1.0,0.5,,0.6243247952604983,0.5461684610512983,1.0,0.37567520473950167
2.0,0.0004833252779120348,0.9959128065395095,0.5018017365468977,,0.6370447813207876,0.5308008213552361,0.9995166747220879,0.36134894286213526
3.0,0.0,0.9986290101453249,0.5006854949273376,,0.6346053319393623,0.5346281625351392,1.0,0.3648412975235438
4.0,0.0,0.9948087431693989,0.5022538683740869,,0.6344310855549747,0.5331452750352609,1.0,0.36346153846153845
