Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.5718901453957996,0.1138227254978524,0.7527621669392824,,0.16321198397491726,0.36128152692569865,0.4281098546042003,0.3125
1.0,0.5376175548589341,0.13051146384479717,0.7525366171598611,,0.17575335307437728,0.3689806128830519,0.46238244514106586,0.30697190426638915
2.0,0.6239737274220033,0.0949132722666147,0.759081522245253,,0.15104529616724738,0.34566037735849053,0.3760262725779967,0.3198324022346369
3.0,0.5104790419161677,0.13012618296529968,0.7633563216626684,,0.174390243902439,0.395166163141994,0.48952095808383234,0.331306990881459
4.0,0.598145285935085,0.12114667190261143,0.7370421747460145,,0.17491289198606272,0.34120734908136485,0.401854714064915,0.29646522234891676
