Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.5411954765751211,0.06852791878172589,0.7692250919250418,,0.11949137780874412,0.45295055821371605,0.4588045234248788,0.44724409448818897
1.0,0.5109717868338558,0.08583186360964139,0.7907188714979264,,0.13307786099982583,0.44956772334293943,0.4890282131661442,0.416
2.0,0.4975369458128079,0.08263496394465017,0.7789803694917306,,0.12665505226480836,0.45705750560119496,0.5024630541871922,0.4191780821917808
3.0,0.4865269461077844,0.11001577287066246,0.7772971899261414,,0.15383275261324042,0.437221159974506,0.5134730538922155,0.3806881243063263
4.0,0.4853168469860896,0.08933830748085608,0.7895288287011509,,0.13397212543554007,0.46411149825783976,0.5146831530139103,0.42258883248730966
