Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.9967689822294022,0.0005857087075361187,0.5012253518194817,,0.10799512280090577,0.00641025641025641,0.0032310177705977385,0.4
1.0,0.001567398119122257,0.9849108367626886,0.5162124191498394,,0.8756314230970215,0.20219012855102367,0.9984326018808778,0.11248454882571075
2.0,0.9917898193760263,0.0015591502631066068,0.5037604259373223,,0.10662020905923345,0.01607717041800643,0.008210180623973728,0.38461538461538464
3.0,0.9880239520958084,0.0005914826498422713,0.5056922826271747,,0.11550522648083623,0.023564064801178206,0.011976047904191617,0.7272727272727273
4.0,0.0061823802163833074,0.9858629491458865,0.5039767283700907,,0.8754355400696864,0.20377119315480907,0.9938176197836167,0.11352401129943503
