Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.11095571095571095,0.09738452977184196,0.9639797227443305,,0.10245687401986409,0.866424352567015,0.889044289044289,0.844926894107222
1.0,0.10111317254174397,0.1250348869662294,0.9620903597020978,,0.11604809200209096,0.8533685601056803,0.898886827458256,0.8122380553227159
2.0,0.1097148380860319,0.0997275204359673,0.9657726685481673,,0.10332810594180171,0.8613514145429039,0.8902851619139681,0.8342391304347826
3.0,0.10994263862332695,0.09185632026323005,0.9617789392890042,,0.09844920717895103,0.8682676614595477,0.890057361376673,0.8475193445607647
4.0,0.10678210678210678,0.10601092896174863,0.96559867475168,,0.10629029447638962,0.8589269195189638,0.8932178932178932,0.8271714922048998
