Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.47334410339256866,0.08824677860210856,0.8116303077288949,,0.12976833304302388,0.4667143879742305,0.5266558966074314,0.4190231362467866
1.0,0.46238244514106586,0.09249461101312953,0.8212427442951071,,0.13360041804563666,0.47212663454920856,0.5376175548589341,0.4208588957055215
2.0,0.46798029556650245,0.08575326447086339,0.8063168627285322,,0.12630662020905922,0.47195921340131103,0.5320197044334976,0.42408376963350786
3.0,0.43263473053892215,0.10232649842271294,0.8114981098528495,,0.14076655052264808,0.4840357598978288,0.5673652694610778,0.4220489977728285
4.0,0.5038639876352395,0.06989986255645003,0.8175642478038317,,0.11881533101045297,0.4848942598187311,0.49613601236476046,0.4741506646971935
