Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.1518578352180937,0.327215931276845,0.8388799558936426,,0.3083086570283923,0.37234042553191493,0.8481421647819063,0.2385279418446161
1.0,0.1677115987460815,0.2625906329610033,0.859102335155975,,0.25204668176275913,0.42327620565962537,0.8322884012539185,0.2838054516301443
2.0,0.17898193760262726,0.27148703956343795,0.8633244143025794,,0.26167247386759585,0.3996802557953637,0.8210180623973727,0.26413100898045433
3.0,0.23652694610778444,0.26025236593059936,0.8335820472619431,,0.25749128919860625,0.40832666132906326,0.7634730538922155,0.2786885245901639
4.0,0.160741885625966,0.3116041625760848,0.8600732708560497,,0.2945993031358885,0.39106949945984876,0.839258114374034,0.2549295774647887
