Fold,FNR,FPR,auc,optimal threshold,Error Rate,f1,precision,recall
0.0,0.5815831987075929,0.09918000780944944,0.7530646411721996,,0.15119317192126808,0.3737373737373737,0.4184168012924071,0.3376792698826597
1.0,0.5705329153605015,0.11169900058788948,0.7543690877024212,,0.16268942692910643,0.36977058029689613,0.42946708463949845,0.3246445497630332
2.0,0.5829228243021346,0.10875073085168584,0.7339615057576871,,0.15905923344947734,0.3574947220267417,0.41707717569786534,0.312807881773399
3.0,0.5643712574850299,0.12854889589905363,0.7256876723681973,,0.17926829268292682,0.36126629422718803,0.4356287425149701,0.30858960763520676
4.0,0.5749613601236476,0.1003337914784999,0.7469360467180611,,0.15383275261324042,0.38381018841591075,0.4250386398763524,0.34987277353689566
